"","geneid_3310","geneid_2978","geneid_6352","geneid_2621","geneid_5337","geneid_10594","geneid_826","geneid_11224","geneid_1982","geneid_8664","geneid_11315","geneid_6727","geneid_2665","geneid_6135","geneid_377","geneid_3183","geneid_4735","geneid_3178","geneid_6233","geneid_6207","geneid_2197","geneid_1072","geneid_6141","geneid_8665","geneid_6193","geneid_6155","geneid_6164","geneid_4677","geneid_56910","geneid_6143","geneid_5250","geneid_6205","geneid_6133","geneid_1655","geneid_6128","geneid_23399","geneid_4736","geneid_11335","geneid_10657","geneid_51493","geneid_2079","geneid_23","geneid_1603","geneid_7528","geneid_10899","geneid_11143","geneid_7705","geneid_9092","geneid_3608","geneid_9552","geneid_8882","geneid_6881","geneid_10438","geneid_4841","geneid_23020","geneid_387","geneid_10921","geneid_6229","geneid_6156","geneid_3326","geneid_375","geneid_3550","geneid_821","geneid_9733","geneid_27013","geneid_10285","geneid_4670","geneid_2987","geneid_79036","geneid_4946","geneid_533","geneid_23326","geneid_10944","geneid_6923","geneid_1327","geneid_10959","geneid_6124","geneid_2339","geneid_6230","geneid_6167","geneid_3094","geneid_1938","geneid_6204","geneid_3190","geneid_51433","geneid_3192","geneid_8661","geneid_7184","geneid_4478","geneid_81","geneid_351","geneid_5573","geneid_1832","geneid_5885","geneid_9948","geneid_4691","geneid_163","geneid_1173","geneid_1213","geneid_9761"
"HUO_3N1",4.24903021721104,3.83658839043443,4.90554987168405,12.7120849375033,4.42767304258902,9.39899104500216,10.718098518202,12.1937216522498,11.4374115550669,10.2429039274408,12.2335471398269,11.6137364341193,11.3523858477228,12.1151828597273,10.8566232534354,11.5798999282481,12.243078412106,13.1897590027865,12.4885640435188,13.2601894563139,12.9405293341503,13.6875822039821,12.2440290909474,11.2966341700138,12.4327413354233,13.1438501709434,12.9628624257907,11.7509992680445,11.3302041443146,12.9738916189482,12.6541810673381,13.724685476033,13.3708914956761,11.4520739924801,12.5237697440434,9.13077591673232,11.9226008760388,11.4993940294887,11.9745558583246,9.62777081750938,12.1945790133899,10.1518970800461,11.5337260377046,10.2743125059286,11.5786167593766,8.0569510192518,10.3025401501555,9.07529613482787,9.84727355059795,9.00501150021579,9.18822908276168,10.2285600642029,9.37543295714119,12.6079214653997,10.5929757209341,10.974915162803,11.5983796895758,12.6193976762357,13.9355074471718,11.0449425410508,12.0192940482083,10.6349147963586,12.1956558677137,8.13532264264004,8.8425827195076,9.57551143160626,10.3759777001628,10.4021996592174,10.3749236479921,12.8630131537423,10.6304268604078,10.3195080764203,10.1068468609855,12.3241263794108,11.8508484049701,11.3727322875095,11.5996194838523,10.6147906340964,11.749275051028,13.5480685118975,11.9240898979737,12.7613525447225,13.7754820819182,11.1985729686289,10.4194465629807,11.249086129464,9.65042991843806,11.6134004143114,11.3149367268741,10.5170337845521,11.4070062000328,10.4932872688148,4.41019454001968,11.5607621952331,11.6150326717676,12.0783978053343,9.67278641177555,10.8291162873658,11.3845462364578,8.94052697378827
"HUO9",4.68018871091577,3.77783076561213,4.79313226339396,6.19878344987658,4.22080783877933,9.57968487234118,10.8411241632878,11.9516540538353,11.6066789017171,10.8822076785285,12.3929486686632,12.3370172434721,12.2929960223556,12.8123217129381,10.0936297427745,11.3620170264082,10.4099995806447,13.4442612730557,13.288756060914,13.3579652792055,12.5814093574677,13.8278911776034,12.6607681757818,10.8998026830439,12.5396034840151,13.417729281926,13.2172109372844,12.0610511904274,11.4478908745537,13.152187486743,12.9195403859278,13.64264867773,13.7538749903051,12.0764931705412,13.1311994863585,7.81884299284642,12.4798431604374,11.4886287259096,11.8988556965218,9.85951544184176,12.9915837946892,9.3521049008658,12.1973221672329,11.5491400648497,12.9036490618011,8.85878617215196,10.7398638290679,8.98751650629649,11.5791214532364,9.19163058098458,9.71668884797896,9.57799297596528,9.95197571791972,12.6489611024582,11.1862747221539,12.6408309846533,10.5910992815106,13.5763148143961,13.9007665240991,11.473318178194,11.5296930733274,10.3077330289061,11.6396655931515,9.22416651899787,7.66642443035861,9.53532344025598,10.3505055746581,9.08903665070183,9.85388223119305,12.8629950815715,11.6299081146718,10.7950590224194,10.5749095911984,11.0228512524376,11.339895427797,11.8777366760283,12.4088810740044,11.4134737487179,12.7974959287682,13.8031610155841,11.3690835012943,13.0849501847946,13.6646704706234,10.8673549399838,11.145263747107,11.2583557347518,10.4226499241151,12.5107218877252,11.7936408512541,10.3312049243785,8.24699983806146,10.3481266848969,9.54996677800248,11.6070941752577,11.3148032160152,11.7185532089802,7.56582221010414,10.0879431952099,11.9158754890471,9.58794742814486
"HUP_T3",4.29371792851076,3.88596107414295,4.18005550993921,9.26607330799593,4.59559053899694,9.37386929588291,10.0685391373187,13.0693698316242,11.4424300862613,11.1284412018272,12.5503921478042,11.8362361240943,11.697114659126,12.9868868953396,10.1646274870819,12.3510951954633,11.8175126671499,13.2151135309595,13.6406825240855,13.8813256752624,13.2962111530874,13.3694733331063,13.0004736351469,12.5945087100303,13.444687985555,13.7554492705204,13.3765510797979,12.1454451896135,11.5592554943912,13.67562062402,12.3028982359338,14.0303366750711,13.7202507824816,13.2778271852449,13.1991842643706,8.14031975858727,13.2252564295702,11.5374369365276,12.1507760799431,9.6122816537923,12.7474396754723,10.8891438067636,11.7892876332303,11.3855482541764,11.3576777193528,9.00800173031611,10.3622170766435,9.82340908328318,10.4705844143002,9.35642340964152,9.23232682485197,10.610086177461,10.2279950264279,12.7159514607377,11.010160023795,12.2793819334009,10.7103809681956,14.1770766641616,13.9447899218448,11.2756794998738,11.5306782684634,10.3484519171497,12.2401895063699,10.2926335019143,9.1120961996797,9.29650952986142,10.681871929428,10.2591187773999,10.2283659180373,12.6386772287651,10.807456320034,10.4616008961377,10.7283087059355,11.9508993619674,12.3043169572849,12.3972179499355,13.1337370237893,11.001399492366,12.6298904543097,13.8048243665484,11.981165716367,13.41902956022,13.8169712378208,11.4732353279326,10.5368800744856,11.8482158665999,10.4436442139615,12.0100677244471,9.87255773931596,9.30727448703499,10.4410113411209,10.9462856291071,10.3133703476476,11.1064682743791,10.4894171269006,12.7130513493509,8.60891588086993,9.80651427718177,11.9630083635014,9.29685547590235
"IGR_1",4.80710211158342,3.74517494831827,4.37126431067091,7.73948020462513,5.4242927011453,11.0099347194691,11.005324512651,12.3536200484159,11.4225876366369,11.7698304346463,12.2250262380202,11.8573788925096,11.5313281013998,12.0768877983991,11.2619943029318,11.3011281408549,11.9774046552518,13.4480400458923,13.2561652268289,13.5836112169098,12.5952984314543,13.6781552147282,12.9800659724515,11.5733968518939,13.3629697607507,13.616480338215,13.2932036633185,12.0938520692148,12.1523769692093,13.0867139901942,13.3103268336754,13.9254594169447,13.2574641760558,10.8504294574436,12.9946863699023,10.2208435712918,12.4354970519447,11.4322573673512,11.5721138561115,10.6405269743307,12.676283765031,10.8260842444386,11.5137346048278,10.4612011999623,10.9803109467203,8.53769367788184,10.4885304482146,8.85064727332985,9.34540694462719,10.8663252283882,9.23419175958302,11.1462446377423,10.0759967240681,12.5685634014063,11.5572719217267,11.3494478209855,11.0155481922387,13.0834663533453,13.5477257313166,12.000837118251,12.0230352391035,10.4545683654543,12.6499665934128,8.36370448417387,9.47704061923953,10.6519752604039,9.82754004162483,10.4808627329026,9.98346912963886,12.5623037321954,12.0873170195982,10.7068675894508,10.2824453296003,12.0244090415986,12.2400134199993,11.8134095680554,12.881902734526,11.2270228662564,12.4886536040546,13.5828127464897,12.4735888511718,13.2200065788564,13.6778264728872,10.6894222860341,11.3293298830103,10.8702907440313,10.4494546396781,12.1667856321269,11.0392871697453,9.35631905626343,10.3049473467175,4.20767412789263,5.16676048011104,11.0853377251185,11.1638286839137,12.219117242405,9.32065446778619,10.6653905435848,12.2953386210218,10.2887046211493
"IST_MES1",4.58951085440742,3.85356808143261,5.99732966049252,11.2556916933836,4.70635939804768,10.4961286346434,12.5094500539743,12.439708220598,11.4975593869087,10.5116098437512,11.9304518421233,12.161131774344,11.9640297402423,11.5971721362313,11.151900636895,11.6751201409282,12.3224347845095,13.5001423320235,13.1143861626795,13.3779810478746,12.7364462528138,13.7439934565271,12.9088408394093,11.8564983730809,13.2115832606298,13.481547001645,13.247335331009,10.9733548559527,11.7487169614132,13.3240033777743,12.7895444206581,13.81559639676,13.195512113667,11.5049856180989,12.7950260833642,9.65516830208535,12.4716208006322,11.5374027515557,11.3408315892153,9.40264661604269,12.8779387473151,10.5142242780921,11.6421955817401,11.3100881023017,11.0931356881198,8.77819765954876,10.5351889035393,9.03337523197174,9.95427280219317,10.5508347038568,9.15604106195167,11.205676314341,9.73694546421616,12.7153598717803,11.3456473007526,11.449438282497,11.144259477553,13.4831258920804,13.4977719438225,12.0386889191031,11.7586465781963,10.1297210497001,12.4244410381405,8.26012090038966,9.53192143298583,10.1514578826617,10.3566552312044,10.1848518839553,10.2975921426175,13.1065759332165,11.1654344717952,11.061732464214,10.3567458438448,12.0028503194449,12.1635494617582,11.4232545680444,12.4289315567565,10.9560663256937,12.1785055015244,13.6752087280808,12.1619344834371,13.3652987796857,13.8330223478956,11.1646056657522,10.5753495043659,11.2714853271951,10.6844029301418,11.0471286412114,11.4246111791603,11.0500978919805,11.2166062363789,10.2883904914645,4.3852216427975,11.1041322700279,11.1935334872395,12.7010381552097,9.64638399493591,12.232534635506,12.2115388911919,10.166825706857
"IST_SL1",4.76576937689236,3.74974977790999,5.55215965182393,6.70809871650017,4.58089138830738,10.1004889025581,11.5181303599361,12.8861816934885,12.5879607009456,10.8346123452018,12.4352848519472,12.470146787343,11.552446588059,13.0005753890215,11.1050209135648,11.8791736195095,11.780208108054,13.716380297956,13.4415065598934,13.4878550302374,12.6233779713146,13.4294587938587,13.1195583749321,11.7486722037068,13.0897020297376,13.6289266908107,13.3304494548507,11.9036662979283,11.2866018437334,13.3385018298811,12.6416650320719,14.0544269307159,13.6295182468588,12.0716755601498,13.4758914612829,8.75589532903441,12.7190666192467,12.5201233584117,12.0218669672449,9.61189554614667,12.3989604680851,9.97089005197676,10.9533340321432,10.7092371395424,11.550138092981,9.3172646000566,11.4936533728405,8.94880983494983,11.3084352236791,8.7932819233028,7.52046993455554,10.6420901702463,10.2012281153116,13.014053480945,11.1475724461247,11.8517326263405,11.9580766543672,13.9205523867757,13.7259266978666,12.2249673924252,12.0048159229475,9.29650574842984,11.1777489944212,9.19288329407809,8.23370793506128,9.53781514110098,11.5791959852043,9.70383377809205,9.96235230849561,13.1101038314666,11.6939243215203,11.0066532145083,11.2918404974693,12.1629467770863,12.0132186525695,11.7282494782223,12.955092048652,10.940045147971,12.5936029088288,13.9304509099143,12.0321005377745,12.9464671058042,13.6789519985338,11.6318010414568,10.742182065156,12.153382462145,10.0998255047398,12.0863838977464,9.74906569866604,8.40518521418834,11.1893563953139,10.8730947773418,11.4478553567236,11.6847632099608,10.0486696757753,12.0473230419347,8.97404844251694,10.6541209245863,11.9218332752614,9.0839956996156
"J82",4.60094971972578,3.79391783685667,6.21709855042238,9.6329448558914,4.95703757391943,10.0476642140966,10.0265614453112,12.5178059625892,12.5748153216385,10.4863795055078,12.0628135208561,12.1429356817951,12.3682752433293,12.4892316252822,10.7121513983003,11.3590841284717,11.2110903716928,12.8271556577232,13.094965769143,13.7933160786779,12.659732307924,13.7634597630945,12.6260926175786,12.5793063692465,12.7025371077144,13.3785210136236,12.6967570982496,12.270168775365,10.8001000274401,13.5907219159015,12.5712821703332,13.5392104580841,13.3004891655365,11.469832449407,13.3293510077273,9.40307660509103,12.3659048469629,11.2738099658295,11.2046329652284,10.1547594883542,12.3041047007885,10.9929420647475,11.3060088547684,10.9229174925798,11.669793826463,8.26852038711726,10.4368393407564,9.58544746952044,10.6226047422886,9.28066917359895,9.82000340427343,11.4349772577528,9.23469046298997,12.5899253435962,10.5793927959107,12.2794393242868,11.1405668362996,13.6274179950134,13.7710654044509,12.1386847976506,12.0170675281486,10.3096971539234,13.0777022038763,7.86539859395972,7.61979745447335,9.54695570742956,10.1283446984596,9.52475400936227,9.69322409118552,12.5868177863514,11.7564096295794,10.8136006422587,11.7001910743604,11.5870300393558,12.0284538741497,11.5897169287682,12.437990458149,11.2469659170247,12.0679422764486,13.8443177706752,11.7993454923295,12.3556366220109,13.5010839429799,11.4207943076011,10.2302618205979,11.7849033093379,10.678384685446,12.2527746976644,10.4509494622533,9.69841745746647,9.57157113389059,10.7185642827915,9.65202760000004,10.7224484547487,10.9639872830862,11.6779755531223,9.11589365589987,11.1418837960783,12.5229964123977,9.51458021268627
"JEG_3",4.39942816411223,3.60963127593236,4.44971132559852,8.58120550247654,4.83519825106881,10.5580740296408,9.98988834953035,12.8122663772647,12.0324765835902,11.5654524628879,11.8047888945767,11.9057098544817,12.3692682322522,12.8153840765893,10.5119545837032,12.0027482776058,11.8205231817018,13.6419847681706,13.482815329717,13.7772785731662,12.9440831776499,13.1782625104501,13.3647085961996,12.3590133293236,13.2368636448159,13.6625908918268,12.9946286042417,10.8694235266722,11.5904937338984,13.1794054136152,13.1404574441257,13.9392599422043,13.5871119420972,11.2259152708038,13.1483260590626,10.2593141764116,13.0255316180846,11.6271627872022,11.616520440401,10.0822905701181,12.4897206633561,10.2937731108416,10.7480688568941,11.6482366119507,10.4646982360281,8.54053244610127,10.8148093675124,9.20720231699953,9.82355416778074,10.719852624343,9.32787765157153,10.0431567749468,10.1125710886801,12.6655534172118,11.6012801492771,11.7639730635186,11.4117635979117,14.0384047573651,13.4824962629229,11.83614903846,11.8218712753703,10.3214921044608,12.8988037967165,8.26377759161127,9.14032535125079,10.4149326191228,10.7488740670399,9.6580742126496,9.82959572219141,12.4003863379167,10.6152965916323,10.633213599912,10.3786265644268,10.9154055722889,12.2043222369184,11.4396874101443,13.0767475346243,10.894008497573,12.9862919002386,13.817045918927,11.6231802508615,13.2972224933624,13.8538914701798,11.4018136245775,10.3675005742739,11.7157971175354,11.0002510990984,12.2913401642211,4.04073524322969,10.1434161172701,11.1688603379187,9.32657162944699,11.8632131128802,10.7201729476206,9.77644973011613,12.5734658207099,8.39442013149993,10.3772545198314,11.5151760624038,9.53155673455202
"J_RT3_T3_5",8.13005244402365,3.70371118506729,6.12865343140508,5.24951182746793,4.51622811320209,11.3709998932379,10.5701741942217,12.8534015177611,12.0170320211952,11.8305863905838,12.0982226947573,12.097205949019,12.3615959384024,12.7642195311569,10.7756868995128,11.9002162967165,11.3905248567338,13.7033516168865,13.2516314534018,13.6472088337763,13.2490418905089,13.3790994864615,13.3717551400761,12.811587835271,13.4432786489617,13.6653599182732,13.4903046125803,11.8730290927108,11.144487403888,13.4711418735255,12.5213201157868,13.9826210100375,13.6000583706109,11.7710631893576,13.1421253685258,10.7803555596534,13.2738826507511,11.7486072373494,12.2301615145319,10.4737139217658,12.6507888388237,9.81113435085749,10.9234031472548,11.4658692602831,11.3963528046495,9.25854702154517,11.0425697598667,10.8516152385806,10.1836840476927,10.3374106030934,9.96322572069048,11.6546152532347,9.72800439098187,13.0678905451454,11.830884267213,12.0006328314641,11.7300677058544,13.8585185853665,13.6070823345982,12.0657907166268,11.7578166334392,10.7136044216393,11.7717107985175,8.68741023820868,9.0842595465984,10.7980308586587,10.9131355567742,10.7312840446097,10.2674400354736,12.5864132938799,10.9736919541665,11.1524154294697,10.4274527214407,11.881389370935,12.1489075172616,11.2719175675324,13.0898397259582,11.1311837654517,13.0844348437695,13.8228052045485,12.1421465961823,13.184235889086,13.8469142673584,10.5790628696712,10.4068565644754,11.6515578734786,10.9405137369953,11.3851066273165,11.5403441197206,8.67529792309713,4.68109782114154,9.54305571712037,3.88729120018027,11.903754809039,11.6798126693075,12.3636282120913,9.49965720478395,10.0732926636104,10.873061927239,10.2866915104586
"JVM_3",8.79314663136019,3.66937639185663,7.38941014099292,5.77031233029173,7.13034246242525,10.5381532100625,10.4158778677406,12.8700892619358,11.7431254614899,11.8058732720588,12.3258665189122,12.0297411587964,12.0173430773726,12.947230455209,10.5374103208419,11.7959893496551,11.5864601672481,13.4727285724005,13.3733235151204,13.5823096076617,12.8863754828159,13.3325251398783,13.3147290165198,12.4060294070731,13.2048041252123,13.6306687424097,12.9948222934019,11.5998587264951,11.3865385039762,13.4517624350702,13.019154815156,13.9323476568553,13.6000513686002,11.7353476179224,13.3207420598472,9.96158875240836,13.2366253396548,11.728356469453,12.2081733478596,9.8392645525763,12.6026851658119,10.0531898894415,11.1869537658683,11.3958678169263,11.5801553839252,8.31081198128094,10.8619775845814,9.43021174704417,9.96056761877104,10.8707809689756,9.80795714752229,11.1804052522797,10.175916248854,12.6074208196218,11.0948248428168,12.502691419213,11.2368180451928,14.0395129087448,13.6085768370211,12.0046174166383,11.6940177702169,10.0008465001964,11.7755217275469,9.23382110329518,9.3667754774125,10.5172411244479,10.6844457397833,9.88421013477811,10.0394063999786,13.0850878711636,10.3177422131708,10.6897122515856,10.6948039066421,10.8885013608162,12.1382757360573,11.802465848573,13.059935775588,11.1779309038737,13.0189177062173,13.6261199259322,11.8594862488731,12.9916532017291,13.6559088753148,10.9965343417238,10.9440488468273,11.6385707598901,11.3934865036121,12.2659481699458,11.1762515984479,8.60815948370961,6.04860417769723,11.1391997125075,4.70602133692526,11.7875914309358,10.9534826334997,12.3247628827119,6.87431844542322,9.40278734535793,11.4117963536514,10.4756345527201
"K5",4.52078265129275,3.78392810477426,4.05626044850061,10.3750608305357,5.67486918527853,9.64707030660883,11.171871069833,12.390528880681,12.0976752367397,11.6236626326172,12.0918930450986,12.3781369086087,12.1823035335916,12.6763425373529,10.520735774969,11.5694000842283,12.4562199163046,13.2037665904456,13.3173878998213,13.610541659163,12.6376411738495,13.6527379399933,12.994805011597,12.2434136445594,12.88963524846,13.4182795959829,13.3344867447124,11.6097306481289,10.4384824561554,13.4624172083648,12.8203791019363,13.8318630646245,13.6192429520382,12.3351912588628,13.0172457934049,8.81340362850488,12.9136286610531,11.4668562146091,11.3676302840209,10.0169084086152,12.3544218212317,9.25895868206005,11.7374212014222,10.9388049848814,10.5225834197702,8.53455323167122,10.6983962208089,9.16980562653155,10.7180599754927,9.82722197210418,10.2187902740495,11.2136648786842,10.1088543778355,12.411883657449,10.1926248057075,12.5821495257185,10.585701419323,13.8331447624634,13.7490673594709,11.8997005269539,11.7966369135753,9.88000192120322,11.7464730875888,7.6496146389641,8.18562964512653,9.74852850523252,9.71492369413132,9.12792669884712,9.8625287463631,12.8450201554831,10.2638488647138,10.5754197433393,11.5126887069625,11.5615184483397,11.8232500943429,11.4485747027636,12.8456540175771,10.8550910825442,12.9676143093717,13.6485225689396,11.6003531233946,13.1179392520125,13.4432222338144,11.0759073195956,9.85037319020229,11.1583462432152,10.8589203661534,11.5190469873815,10.2624004839485,9.09009043973021,11.6946812460098,11.6690518472765,5.2281109830726,11.3588417827475,10.8120400871977,11.4858457998908,9.24923356914421,11.0166116443485,12.2971337984907,8.62679612849113
"KALS_1",4.95588814005719,3.6055657577978,7.82906352151103,10.9977622311716,4.36792465968262,9.99791706061154,11.4532401151364,12.5428094582144,11.1235363792896,10.2000623722773,12.5766666800982,12.1912591811388,11.5208126545865,11.8232474056465,10.8565788146579,11.8649385946441,11.9552950396416,13.5446192495656,12.5809744030112,13.1500023411861,12.6906447000196,13.8587178450635,13.2497569251481,11.2533092100448,13.1533240083961,13.2135239974315,13.1319030612401,12.373058675604,10.920867143371,12.5904220704962,11.9830780658481,13.8413509928765,13.0736157453625,10.6796224266808,12.6375635407952,9.46366216281644,12.4103563421628,11.4860856286775,11.6629607993993,10.2359476058593,13.1355365421496,10.5518256616324,11.3995763283937,11.0564176983276,11.446631767517,8.41479314861231,11.1717606348145,8.85826025002607,9.24564714524244,9.76834461731903,9.46864183584807,10.3609288112318,9.25297956591754,13.1509721975561,10.7345187707235,11.2974171137971,11.7203343716702,13.4440876817041,13.4324356960637,11.2039061666473,11.952952127568,10.0775327066052,12.2479537963335,8.15563851309353,8.92692112813273,10.255977963529,10.437051370484,10.3454213185567,10.1708871113635,12.8235376565556,11.7862663971659,10.9859760608847,9.82893219720867,12.0682009029449,12.1966473535264,10.9146384712775,12.0036858862276,11.131535292887,11.7462610087958,13.8055229339229,11.7086920155508,13.131753474856,13.9793809267788,11.3447807417199,10.1291058400903,11.6007714904342,10.7043031016416,11.1983321141722,11.8280497688608,11.8002462861653,11.2696011897036,9.38951251975227,4.98117937997727,10.7612570995363,10.7925907327241,12.2572151390528,8.90761809447817,11.3726281333736,10.9811661605994,9.52482953849801
"KARPAS_299",7.30821467980681,3.91193848687364,6.07995446813519,5.33174662894323,5.22493389675058,9.71538274215239,11.2553309978652,12.4885084857619,12.1314851984097,11.3065529456695,12.2098530611407,12.1632675393899,11.3318910263145,12.8157147610895,10.8486795394197,11.8580878923206,12.4266637544652,13.5961514446503,13.3563057976306,13.4036890924084,12.9528910373915,13.7297469570295,12.5925363929449,12.0246243945782,12.8070223284282,13.4902208049227,13.3379302581931,12.0134993047107,11.22075990628,13.2699918512608,12.6006761308777,13.6244564865807,13.4419396672289,12.1816126170087,12.9699296140131,8.89891976570532,12.9465342592079,11.8749798920125,12.0352197134277,9.83224394180171,12.4820604743296,9.91243319416978,11.0633382074007,11.1708903484427,10.7397513126921,8.39195827087833,10.4371526512216,9.45337121223696,9.38998290351212,9.76530220322772,8.57631276441306,10.7846850285988,10.0092741648511,12.8639385161554,11.092168255019,12.0471202520775,11.8177674873965,13.5386017888433,13.6460897506105,11.7197000561377,11.7450240010497,10.5087144171044,12.1570576257107,9.00538145893001,9.06779535982811,9.31577296882345,10.7635768487354,9.57359467304772,9.89424458125631,12.7442795231227,10.660933190254,10.4456117706468,11.0101786078461,12.3200252918755,11.9465215763032,11.3203811768825,12.6141039474853,11.0340156621141,12.3223551734853,13.6846592525987,11.5620871968636,13.0327907754389,13.6113967356719,11.3210450915064,10.4552779768693,11.7964814993713,10.1927003387858,11.7836183241214,11.2155796582312,10.5828201428335,4.61740149941287,10.6705746447245,3.88444102542619,11.6797959586249,11.4714325736239,12.1867099265131,8.94398938478691,10.0518332553135,11.8035472027122,9.52124095142336
"KE_37",4.36269692461499,3.91618376244022,6.12523624912267,6.02837305801284,4.31531711250202,10.9548766303732,10.3377751441343,12.691248082558,12.024931508892,11.896500625245,12.1474768385997,12.1272929079388,11.968537947982,13.2070306105042,10.2381503900637,11.7232439516251,11.6243722351782,13.7900628496409,13.4191895499969,13.7030927960066,12.9680616147512,13.3769552717004,13.3178656608029,12.4109590600814,13.2319847568373,13.6654866459425,13.2312210896402,11.6458717100963,10.9706237574343,13.5137758962677,12.7495195627615,13.985477776649,13.6405237610879,12.4044406983316,13.2962353533881,9.80114958759865,13.2401310363612,12.0145461136148,11.9686308325651,9.98119539142782,12.5425288236841,9.50030925845246,10.7581565290556,11.2597597098443,11.6717615217454,8.93963981253294,10.463602759171,9.30503159375446,10.7829150424232,9.69758384664443,7.91555043738682,10.7145793403212,9.96980780717394,12.9588612789005,11.3862767616055,12.1387501850711,11.1351853932836,14.0560956530847,13.8913920872986,11.8590146404245,11.6109006882588,10.622612714272,12.3640163843399,7.82167848150345,9.39845379248554,10.1895601255373,11.1595258537578,10.7025028564912,9.41637049023213,12.6031457597343,10.5015064180467,10.9278963729505,10.7945890848213,11.6730198740124,12.1472651477641,11.456915170372,13.1270369616943,11.36491526745,13.0681371041822,13.7394854183805,12.2215939994815,13.0787307483423,13.7027211048481,11.4133214266869,10.9526976351118,11.9163868560316,11.0382280205048,12.2321070643187,11.8725607557776,7.03851384749724,7.20512740232078,10.9492784449462,4.08122509449231,12.1138293901603,11.290931523051,12.3030679625533,8.70487693376295,9.67876674129283,11.4954125315181,10.0360536982318
"KGN",4.27663336500679,3.69640752761471,4.24445378479845,11.4258588050569,4.60314926594959,9.55043793462117,11.3541670465319,12.4716250794752,12.0352387223608,10.9663090249267,12.1526236764411,12.2659708649423,11.9659961406394,12.6700829220877,10.5034868944164,11.713902946961,12.4012243501271,13.4988897620366,13.3759985323379,13.56698407994,12.455656822398,13.7390446012867,12.8921987028979,12.0383364248259,13.0702785144717,13.3204625975551,12.905029944963,11.704987575813,11.0114084942525,13.1658807304094,12.6525828461739,13.7476456435077,13.5898880223981,11.7233066625462,13.0300058561658,8.95706263514606,13.0630900854222,11.8132048202944,11.5780654831213,8.94942636371918,12.2107934142521,9.47056159936818,11.392599256343,11.0000003045734,11.1108505687287,8.39934963813479,10.6429564665747,8.21672982589488,10.6999123424523,10.3577297262267,9.03761838035875,10.4995439773694,10.0916268626867,12.3433184911894,10.1220171542813,12.8739373965801,10.8744508011239,13.9361753119162,13.6165637750349,11.9341424241432,11.8284494641759,9.6953142074903,11.6192207194059,7.65282595985671,8.34598583065198,9.87038179454623,9.77789955273021,9.72893753785034,9.45678648775054,12.8358407760557,9.15535602774959,10.2430980536432,10.9952195973694,11.3776503325873,11.6892650983564,11.4612645349997,12.7482671409844,11.3020179029517,12.8070155712721,13.5861035655227,11.815552126989,13.0113233710257,13.5935636851759,11.1104423141969,10.1896478558303,11.394433052579,10.6066490107031,12.1553983111575,11.1575471927575,10.7394613296838,10.6727936793233,11.1101056920669,10.8687563096047,11.2896754125049,11.702743505221,11.7494866772428,8.76366440309148,10.8814304838704,12.1753926329641,8.90655943367703
"KINGS_1",4.52502872508296,3.8490771093358,4.3634591403679,8.03865383958783,4.84940692523427,10.943319500516,11.7660961918458,12.0328794737872,11.867320924189,10.9809521604867,12.6607229207931,12.2636393969174,11.9169987956726,12.1019705038343,10.8517428880565,11.4809474114361,12.1590255385057,13.2922151946834,12.7133227938474,12.9992269888606,12.6200776024087,13.9605394683826,12.626699575108,11.2825810603344,12.5637538015133,13.3008175601625,13.0852123879094,11.3549260334585,11.2037720058374,12.6205389068491,12.3570813976016,13.5897460455933,13.2189346998096,11.6481104980281,12.6627033995227,10.232774716299,11.5638813397846,11.4395080740212,11.4783267187818,9.96931756882292,12.0916437787569,9.93000903483472,10.591987888805,10.0542141749062,10.4056333650255,9.20885958280148,10.2103657073434,9.38119276899371,9.32870551221203,10.1676490757517,8.67679719306853,10.6967534711386,10.0320446712216,12.6239015880912,11.1190162319387,12.266577357817,11.4789728125376,13.3637282025711,13.2686853002649,11.9530414984868,12.0763069638517,10.2279356977093,12.1244605737353,8.28750748926015,8.50693662626352,9.51210521881676,10.5503556520947,10.2311086557281,10.0856467760575,13.1838168188728,10.9428154499488,10.8270930068934,10.650072992378,11.7972420434388,11.8238154297836,11.4538035278162,12.260383268847,10.6659283109492,12.4424382115084,13.6086718441485,12.1160343943926,12.9107114702646,13.6504172305087,10.5744718088287,11.0102294146594,11.4060431352005,10.0578422889991,12.5146809263925,11.6794338242183,10.6706859935468,11.8941098245785,11.1680986350937,4.568943973578,11.1658608653051,11.1675714416577,12.2689028918568,10.2754125019686,11.2996085180309,11.9563724871679,10.4330969040972
